,0,1
[ 0.06542321  0.38012782 -0.12748744 -0.68055207],0.0,0.9
[ 0.07302577  0.57676834 -0.14109847 -1.0104989 ],0.9,0.0
[ 0.08456113  0.38378236 -0.16130845 -0.7652422 ],0.9,0.0
[ 0.09223678  0.1912056  -0.1766133  -0.52734643],0.0,0.9
[ 0.09606089  0.38831523 -0.18716022 -0.8700664 ],0.9,0.0
[ 0.1038272   0.19616453 -0.20456155 -0.6415782 ],0.9,0.0
[ 0.10775049  0.00439259 -0.21739312 -0.41964045],0.0,0.0
[-0.03473188 -0.04362467  0.0344205  -0.04173067],0.9,0.0
[-0.03560437 -0.23922285  0.03358588  0.26161045],0.9,0.0
[-0.04038883 -0.43480775  0.03881809  0.5646947 ],0.9,0.0
[-0.04908498 -0.6304522   0.05011199  0.86935   ],0.0,0.9
[-0.06169403 -0.43604648  0.06749899  0.59283423],0.9,0.0
[-0.07041495 -0.63204515  0.07935567  0.90599245],0.9,0.0
[-0.08305586 -0.82814676  0.09747552  1.2225252 ],0.9,0.0
[-0.09961879 -1.02438     0.12192602  1.5440902 ],0.0,0.9
[-0.12010639 -0.8309158   0.15280783  1.2918057 ],0.9,0.0
[-0.13672471 -1.027614    0.17864394  1.628166  ],0.9,0.0
[-0.15727699 -1.2243297   0.21120726  1.970786  ],0.0,0.0
[-0.04222098  0.00282977  0.04794221 -0.01693801],0.9,0.0
[-0.04216438 -0.19294578  0.04760345  0.29047748],0.9,0.0
[-0.0460233  -0.38871306  0.053413    0.5977859 ],0.0,0.9
[-0.05379756 -0.19437759  0.06536872  0.32239434],0.9,0.0
[-0.05768511 -0.39036652  0.07181661  0.63495463],0.9,0.0
[-0.06549244 -0.58641285  0.0845157   0.949362  ],0.9,0.0
[-0.07722069 -0.7825646   0.10350294  1.2673575 ],0.0,0.9
[-0.09287199 -0.5889058   0.12885009  1.0087994 ],0.0,0.9
[-0.1046501  -0.39571717  0.14902608  0.7591959 ],0.9,0.0
[-0.11256444 -0.5925439   0.16420999  1.0948153 ],0.0,0.9
[-0.12441532 -0.39992034  0.1861063   0.8578278 ],0.0,0.9
[-0.13241373 -0.20775479  0.20326285  0.62895685],0.9,0.0
[-0.13656883 -0.40504602  0.215842    0.9781499 ],0.0,0.0
[ 0.03369072 -0.04029448 -0.01638814  0.02432472],0.0,0.9
[ 0.03288483  0.15505861 -0.01590165 -0.27348346],0.9,0.0
[ 0.035986   -0.03983288 -0.02137132  0.01414192],0.0,0.9
[ 0.03518935  0.15558894 -0.02108848 -0.28520656],0.0,0.9
[ 0.03830112  0.3510052  -0.02679261 -0.5844653 ],0.0,0.9
[ 0.04532123  0.54649204 -0.03848192 -0.8854664 ],0.0,0.9
[ 0.05625107  0.7421147  -0.05619125 -1.1899941 ],0.9,0.0
[ 0.07109336  0.5477642  -0.07999113 -0.91543996],0.9,0.0
[ 0.08204865  0.35380983 -0.09829993 -0.648931  ],0.9,0.0
[ 0.08912484  0.16018471 -0.11127855 -0.3887491 ],0.9,0.0
[ 0.09232853 -0.03319636 -0.11905353 -0.13312002],0.9,0.0
[ 0.09166461 -0.2264296  -0.12171593  0.11975901],0.9,0.0
[ 0.08713602 -0.41961646 -0.11932075  0.37169927],0.9,0.0
[ 0.07874369 -0.6128591  -0.11188676  0.62450504],0.0,0.9
[ 0.06648651 -0.41636756 -0.09939667  0.2987846 ],0.0,0.9
[ 0.05815915 -0.21997964 -0.09342097 -0.02351782],0.9,0.0
[ 0.05375956 -0.4136463  -0.09389133  0.23828961],0.9,0.0
[ 0.04548664 -0.6073103  -0.08912554  0.4999425 ],0.0,0.9
[ 0.03334043 -0.41105235 -0.07912669  0.18055585],0.0,0.9
[ 0.02511938 -0.21489254 -0.07551557 -0.13600221],0.9,0.0
[ 0.02082153 -0.40885618 -0.07823561  0.13193358],0.0,0.9
[ 0.01264441 -0.21270578 -0.07559694 -0.18436983],0.0,0.9
[ 0.00839029 -0.01658814 -0.07928434 -0.4999104 ],0.0,0.9
[ 0.00805853  0.17955676 -0.08928255 -0.81648874],0.9,0.0
[ 0.01164967 -0.0142368  -0.10561232 -0.55317044],0.0,0.9
[ 0.01136493  0.18219736 -0.11667573 -0.87717223],0.0,0.9
[ 0.01500888  0.37869525 -0.13421917 -1.2041401 ],0.0,0.9
[ 0.02258278  0.5752722  -0.15830198 -1.5356956 ],0.9,0.0
[ 0.03408822  0.38237083 -0.18901588 -1.296308  ],0.9,0.0
[ 0.04173564  0.19008422 -0.21494205 -1.0682555 ],0.0,0.0
[-0.01999273 -0.01222785  0.0281237   0.04435784],0.0,0.9
[-0.02023729  0.18247977  0.02901086 -0.23932081],0.0,0.9
[-0.0165877   0.3771755   0.02422444 -0.5227136 ],0.0,0.9
[-0.00904419  0.5719483   0.01377017 -0.8076657 ],0.9,0.0
[ 0.00239478  0.37664035 -0.00238314 -0.5106833 ],0.9,0.0
[ 0.00992759  0.18155205 -0.01259681 -0.21875231],0.9,0.0
[ 0.01355863 -0.01338758 -0.01697186  0.06993058],0.9,0.0
[ 0.01329088 -0.20826216 -0.01557324  0.35721084],0.9,0.0
[ 0.00912563 -0.4031593  -0.00842903  0.64494276],0.0,0.9
[ 0.00106245 -0.20792088  0.00446983  0.34961745],0.0,0.9
[-0.00309597 -0.01286279  0.01146218  0.05834736],0.9,0.0
[-0.00335322 -0.2081472   0.01262912  0.35462454],0.9,0.0
[-0.00751617 -0.4034464   0.01972161  0.6512629 ],0.0,0.9
[-0.0155851  -0.20860462  0.03274687  0.36485478],0.9,0.0
[-0.01975719 -0.40417627  0.04004397  0.66768086],0.9,0.0
[-0.02784071 -0.5998315   0.05339758  0.9726983 ],0.0,0.9
[-0.03983735 -0.4054652   0.07285155  0.69725573],0.9,0.0
[-0.04794665 -0.60151774  0.08679666  1.0119538 ],0.9,0.0
[-0.059977   -0.7976838   0.10703574  1.3305814 ],0.9,0.0
[-0.07593068 -0.9939806   0.13364737  1.6547501 ],0.9,0.0
[-0.09581029 -1.1903853   0.16674237  1.9859055 ],0.9,0.0
[-0.119618   -1.3868201   0.20646048  2.3252664 ],0.0,0.9
[-0.1473544 -1.1940869  0.2529658  2.1025753],0.0,0.0
[-0.01539339  0.04887773  0.04658076 -0.01861145],0.9,0.0
[-0.01441584 -0.14688021  0.04620853  0.28839675],0.0,0.9
[-0.01735344  0.04755338  0.05197646  0.01063816],0.0,0.9
[-0.01640237  0.24189287  0.05218923 -0.2652032 ],0.9,0.0
[-0.01156452  0.04606638  0.04688516  0.04347325],0.9,0.0
[-0.01064319 -0.14969544  0.04775463  0.3505725 ],0.9,0.0
[-0.0136371  -0.34546286  0.05476608  0.65792334],0.0,0.9
[-0.02054636 -0.15114424  0.06792454  0.38297564],0.9,0.0
[-0.02356924 -0.34716156  0.07558405  0.69627804],0.9,0.0
[-0.03051247 -0.54324585  0.08950961  1.0117652 ],0.0,0.9
[-0.04137739 -0.34942478  0.10974492  0.7484783 ],0.0,0.9
[-0.04836588 -0.15597408  0.12471449  0.49224818],0.0,0.9
[-0.05148537  0.03718849  0.13455945  0.24132578],0.0,0.9
[-0.0507416   0.23015738  0.13938597 -0.00606984],0.9,0.0
[-0.04613845  0.03334021  0.13926457  0.3271396 ],0.9,0.0
[-0.04547165 -0.1634613   0.14580736  0.66029537],0.9,0.0
[-0.04874087 -0.36027902  0.15901327  0.9951049 ],0.0,0.9
[-0.05594645 -0.16759983  0.17891537  0.7562855 ],0.9,0.0
[-0.05929845 -0.36467728  0.19404107  1.0995038 ],0.0,0.9
[-0.06659199 -0.17256406  0.21603115  0.8734328 ],0.0,0.0
[ 0.02591685 -0.02674026 -0.02200499 -0.04168873],0.0,0.9
[ 0.02538205  0.16869022 -0.02283877 -0.34123242],0.0,0.9
[ 0.02875585  0.36412954 -0.02966342 -0.64102894],0.9,0.0
[ 0.03603844  0.1694334  -0.04248399 -0.357833  ],0.0,0.9
[ 0.03942711  0.36513278 -0.04964066 -0.6636037 ],0.9,0.0
[ 0.04672977  0.17073527 -0.06291272 -0.38695502],0.9,0.0
[ 0.05014447 -0.02343982 -0.07065183 -0.11475275],0.9,0.0
[ 0.04967568 -0.21748205 -0.07294688  0.15483008],0.9,0.0
[ 0.04532604 -0.41148785 -0.06985028  0.42363748],0.9,0.0
[ 0.03709628 -0.60555434 -0.06137753  0.6935081 ],0.9,0.0
[ 0.02498519 -0.7997736  -0.04750737  0.9662547 ],0.0,0.9
[ 0.00898972 -0.6040469  -0.02818228  0.65903395],0.0,0.9
[-0.00309122 -0.40854427 -0.0150016   0.357612  ],0.9,0.0
[-0.0112621  -0.60344976 -0.00784936  0.64552706],0.9,0.0
[-0.0233311  -0.79846144  0.00506118  0.9357279 ],0.0,0.9
[-0.03930033 -0.60340816  0.02377574  0.6446397 ],0.9,0.0
[-0.05136849 -0.7988532   0.03666854  0.94471383],0.9,0.0
[-0.06734555 -0.99444944  0.05556281  1.248689  ],0.9,0.0
[-0.08723454 -1.1902379   0.08053659  1.5582457 ],0.9,0.0
[-0.1110393 -1.3862265  0.1117015  1.8749278],0.9,0.0
[-0.13876383 -1.5823765   0.14920007  2.2000911 ],0.9,0.0
[-0.17041136 -1.7785873   0.19320188  2.5348399 ],0.9,0.0
[-0.2059831  -1.9746791   0.24389867  2.8799536 ],0.0,0.0
[ 4.2416077e-02  4.4683650e-02 -1.5465283e-05 -3.4269203e-02],0.9,0.0
[ 0.04330975 -0.15043809 -0.00070085  0.25840884],0.0,0.9
[ 0.04030099  0.04469387  0.00446733 -0.03449506],0.0,0.9
[ 0.04119487  0.23975147  0.00377743 -0.32576516],0.0,0.9
[ 0.0459899   0.43481943 -0.00273788 -0.61725444],0.9,0.0
[ 0.05468629  0.23973584 -0.01508297 -0.3254351 ],0.9,0.0
[ 0.059481    0.04483186 -0.02159167 -0.03754659],0.9,0.0
[ 0.06037764 -0.14997391 -0.0223426   0.2482465 ],0.9,0.0
[ 0.05737816 -0.34476978 -0.01737767  0.5337992 ],0.9,0.0
[ 0.05048276 -0.5396431  -0.00670169  0.82095623],0.9,0.0
[ 0.0396899  -0.73467267  0.00971744  1.1115237 ],0.0,0.9
[ 0.02499645 -0.5396797   0.03194791  0.8219051 ],0.0,0.9
[ 0.01420286 -0.34500912  0.04838601  0.53943926],0.0,0.9
[ 0.00730267 -0.15059957  0.0591748   0.26238614],0.0,0.9
[ 0.00429068  0.04362997  0.06442253 -0.01106099],0.9,0.0
[ 0.00516328 -0.1523539   0.0642013   0.3012321 ],0.0,0.9
[0.0021162  0.04179705 0.07022595 0.0294679 ],0.0,0.9
[ 0.00295214  0.23584531  0.0708153  -0.24025759],0.9,0.0
[0.00766905 0.03978697 0.06601015 0.07389514],0.0,0.9
[ 0.00846479  0.23390354  0.06748806 -0.19725268],0.0,0.9
[ 0.01314286  0.4279985   0.063543   -0.46790594],0.0,0.9
[ 0.02170283  0.6221679   0.05418488 -0.73990315],0.0,0.9
[ 0.03414619  0.8165015   0.03938682 -1.0150532 ],0.9,0.0
[ 0.05047622  0.620877    0.01908576 -0.7102673 ],0.9,0.0
[ 0.06289376  0.42549604  0.00488041 -0.41163832],0.9,0.0
[ 0.07140368  0.23030524 -0.00335235 -0.11742078],0.0,0.9
[ 0.07600979  0.42547506 -0.00570077 -0.41115946],0.9,0.0
[ 0.08451929  0.23043439 -0.01392396 -0.12027922],0.0,0.9
[ 0.08912797  0.42575303 -0.01632954 -0.4173223 ],0.0,0.9
[ 0.09764303  0.6211026  -0.02467599 -0.71510816],0.9,0.0
[ 0.11006509  0.42633072 -0.03897815 -0.43029338],0.0,0.9
[ 0.1185917   0.62198234 -0.04758402 -0.73500454],0.0,0.9
[ 0.13103135  0.8177282  -0.06228411 -1.0422754 ],0.9,0.0
[ 0.14738591  0.6234863  -0.08312962 -0.7697772 ],0.0,0.9
[ 0.15985563  0.81964797 -0.09852517 -1.0874156 ],0.9,0.0
[ 0.1762486   0.62595356 -0.12027348 -0.82720256],0.9,0.0
[ 0.18876767  0.4326634  -0.13681753 -0.5746371 ],0.9,0.0
[ 0.19742094  0.23969796 -0.14831027 -0.32799277],0.9,0.0
[ 0.2022149   0.04696436 -0.15487012 -0.08550962],0.0,0.9
[ 0.20315418  0.24392802 -0.15658031 -0.4227691 ],0.0,0.9
[ 0.20803274  0.4408814  -0.1650357  -0.7604317 ],0.0,0.9
[ 0.21685037  0.6378458  -0.18024434 -1.1001644 ],0.9,0.0
[ 0.22960728  0.44549382 -0.20224762 -0.86901605],0.0,0.9
[ 0.23851717  0.6427076  -0.21962795 -1.2178634 ],0.0,0.0
[-0.03951861 -0.01803427 -0.0223384  -0.03570278],0.0,0.9
[-0.0398793   0.17740077 -0.02305246 -0.33534917],0.0,0.9
[-0.03633128  0.3728431  -0.02975944 -0.6352116 ],0.0,0.9
[-0.02887442  0.5683672  -0.04246367 -0.93711585],0.0,0.9
[-0.01750707  0.7640352  -0.06120599 -1.2428339 ],0.9,0.0
[-0.00222637  0.5697499  -0.08606266 -0.9699349 ],0.0,0.9
[ 0.00916863  0.7659151  -0.10546137 -1.2883649 ],0.9,0.0
[ 0.02448693  0.57228094 -0.13122866 -1.0304755 ],0.9,0.0
[ 0.03593255  0.3791259  -0.15183817 -0.7817047 ],0.9,0.0
[ 0.04351507  0.1863807  -0.16747227 -0.5403824 ],0.9,0.0
[ 0.04724268 -0.00604039 -0.17827992 -0.30479595],0.0,0.9
[ 0.04712187  0.19111478 -0.18437584 -0.6479785 ],0.9,0.0
[ 0.05094417 -0.00102503 -0.1973354  -0.41855356],0.9,0.0
[ 0.05092367 -0.1928837  -0.20570648 -0.19399162],0.9,0.0
[ 0.04706599 -0.3845604  -0.2095863   0.02740964],0.0,0.0
[-0.01726982 -0.03241844  0.01443207 -0.04393387],0.9,0.0
[-0.01791819 -0.22774434  0.01355339  0.25326735],0.9,0.0
[-0.02247308 -0.42305717  0.01861874  0.55019426],0.9,0.0
[-0.03093422 -0.6184356   0.02962262  0.8486847 ],0.0,0.9
[-0.04330293 -0.42372993  0.04659631  0.5654621 ],0.9,0.0
[-0.05177753 -0.6194736   0.05790556  0.8724532 ],0.0,0.9
[-0.06416701 -0.42518485  0.07535462  0.5985233 ],0.0,0.9
[-0.07267071 -0.23119366  0.08732509  0.3304956 ],0.9,0.0
[-0.07729457 -0.4274431   0.093935    0.649389  ],0.0,0.9
[-0.08584344 -0.2337465   0.10692278  0.38770136],0.0,0.9
[-0.09051837 -0.04029189  0.11467681  0.13055202],0.9,0.0
[-0.0913242  -0.23685387  0.11728785  0.45709956],0.0,0.9
[-0.09606128 -0.04356843  0.12642984  0.20356692],0.0,0.9
[-0.09693265  0.14954004  0.13050118 -0.04671237],0.0,0.9
[-0.09394185  0.3425727   0.12956694 -0.29554072],0.0,0.9
[-0.0870904   0.5356324   0.12365612 -0.5447167 ],0.0,0.9
[-0.07637775  0.7288196   0.11276179 -0.79602253],0.0,0.9
[-0.06180136  0.9222284   0.09684134 -1.0512116 ],0.0,0.9
[-0.04335679  1.1159419   0.0758171  -1.3119935 ],0.9,0.0
[-0.02103795  0.91994625  0.04957723 -0.9965757 ],0.0,0.9
[-0.00263903  1.1143714   0.02964572 -1.2732854 ],0.0,0.9
[ 0.0196484   1.3091029   0.00418001 -1.5565397 ],0.0,0.9
[ 0.04583046  1.5041745  -0.02695078 -1.8479155 ],0.0,0.9
[ 0.07591395  1.6995826  -0.06390909 -2.148844  ],0.9,0.0
[ 0.1099056   1.5051451  -0.10688597 -1.8765594 ],0.9,0.0
[ 0.14000851  1.3113393  -0.14441717 -1.6188744 ],0.9,0.0
[ 0.16623528  1.1181846  -0.17679465 -1.3744696 ],0.0,0.9
[ 0.18859898  1.3150198  -0.20428404 -1.7168276 ],0.9,0.0
[ 0.21489938  1.1227424  -0.2386206  -1.4940513 ],0.0,0.0
[-0.04610647 -0.0259111  -0.0385043  -0.00594295],0.0,0.9
[-0.04662469  0.1697413  -0.03862315 -0.31052148],0.0,0.9
[-0.04322987  0.36539164 -0.04483358 -0.6151305 ],0.0,0.9
[-0.03592204  0.5611104  -0.05713619 -0.92159027],0.0,0.9
[-0.02469983  0.7569559  -0.075568   -1.2316681 ],0.0,0.9
[-0.00956071  0.952964   -0.10020136 -1.547037  ],0.9,0.0
[ 0.00949857  0.75917786 -0.13114211 -1.2872257 ],0.0,0.9
[ 0.02468213  0.95570177 -0.15688662 -1.6179258 ],0.0,0.9
[ 0.04379616  1.1522868  -0.18924513 -1.9551175 ],0.9,0.0
[ 0.0668419   0.95961195 -0.22834748 -1.7265716 ],0.0,0.0
[ 0.02012647 -0.02413849  0.01185103  0.03743566],0.9,0.0
[ 0.0196437  -0.21942836  0.01259974  0.33383402],0.9,0.0
[ 0.01525514 -0.41472736  0.01927642  0.6304635 ],0.9,0.0
[ 0.00696059 -0.6101129   0.03188569  0.9291543 ],0.0,0.9
[-0.00524167 -0.41543555  0.05046878  0.6466595 ],0.0,0.9
[-0.01355038 -0.22105178  0.06340197  0.3702866 ],0.9,0.0
[-0.01797142 -0.41701454  0.0708077   0.68226784],0.9,0.0
[-0.02631171 -0.6130447   0.08445305  0.9963763 ],0.0,0.9
[-0.0385726  -0.4191474   0.10438059  0.73136663],0.0,0.9
[-0.04695555 -0.22561093  0.11900792  0.47327417],0.9,0.0
[-0.05146777 -0.42219484  0.1284734   0.8009702 ],0.9,0.0
[-0.05991166 -0.61882275  0.1444928   1.1311487 ],0.0,0.9
[-0.07228812 -0.4258573   0.16711578  0.88705003],0.0,0.9
[-0.08080526 -0.2333497   0.18485677  0.65121514],0.9,0.0
[-0.08547226 -0.43049937  0.19788107  0.99594015],0.9,0.0
[-0.09408224 -0.627638    0.21779989  1.3436755 ],0.0,0.0
[-0.04412046 -0.04892955  0.02219872 -0.00556891],0.9,0.0
[-0.04509905 -0.24436271  0.02208734  0.29403448],0.9,0.0
[-0.0499863  -0.43979248  0.02796803  0.5936008 ],0.0,0.9
[-0.05878215 -0.24507296  0.03984005  0.30985728],0.0,0.9
[-0.06368361 -0.05054061  0.04603719  0.03000017],0.9,0.0
[-0.06469442 -0.2462915   0.0466372   0.33684555],0.0,0.9
[-0.06962025 -0.05186319  0.05337411  0.05922655],0.9,0.0
[-0.07065751 -0.24770817  0.05455864  0.36826023],0.9,0.0
[-0.07561168 -0.4435612   0.06192384  0.6776349 ],0.0,0.9
[-0.0844829  -0.24935175  0.07547654  0.40507308],0.0,0.9
[-0.08946994 -0.05537677  0.08357801  0.13710801],0.0,0.9
[-0.09057748  0.13845481  0.08632016 -0.12808114],0.0,0.9
[-0.08780838  0.33224094  0.08375854 -0.39233142],0.0,0.9
[-0.08116356  0.52608055  0.07591191 -0.65747535],0.9,0.0
[-0.07064195  0.32998863  0.0627624  -0.34188783],0.0,0.9
[-0.06404217  0.5241641   0.05592465 -0.61413753],0.9,0.0
[-0.05355889  0.3283071   0.0436419  -0.30437806],0.9,0.0
[-0.04699275  0.13259126  0.03755434  0.00174282],0.9,0.0
[-0.04434093 -0.06304859  0.03758919  0.30603406],0.9,0.0
[-0.0456019  -0.25868547  0.04370987  0.6103307 ],0.9,0.0
[-0.05077561 -0.45439026  0.05591649  0.91645414],0.0,0.9
[-0.05986341 -0.2600672   0.07424557  0.64185596],0.9,0.0
[-0.06506476 -0.45614126  0.08708269  0.95696497],0.0,0.9
[-0.07418758 -0.2622915   0.10622199  0.6928621 ],0.9,0.0
[-0.07943341 -0.45871416  0.12007923  1.017006  ],0.9,0.0
[-0.0886077  -0.65521455  0.14041935  1.3448527 ],0.0,0.9
[-0.10171199 -0.46210983  0.1673164   1.0991944 ],0.9,0.0
[-0.11095418 -0.658991    0.1893003   1.4393538 ],0.0,0.9
[-0.124134   -0.4666375   0.21808738  1.2113004 ],0.0,0.0
[-0.0353686  -0.04721877  0.03628457 -0.012368  ],0.0,0.9
[-0.03631297  0.14736453  0.03603721 -0.2933855 ],0.9,0.0
[-0.03336568 -0.0482522   0.0301695   0.01044171],0.9,0.0
[-0.03433073 -0.24379353  0.03037833  0.31248873],0.9,0.0
[-0.03920659 -0.4393348   0.03662811  0.6145952 ],0.9,0.0
[-0.04799329 -0.6349489   0.04892001  0.9185857 ],0.0,0.9
[-0.06069227 -0.44052118  0.06729173  0.6416698 ],0.9,0.0
[-0.06950269 -0.6365134   0.08012512  0.9547617 ],0.9,0.0
[-0.08223296 -0.83261645  0.09922036  1.271504  ],0.0,0.9
[-0.09888529 -0.638891    0.12465043  1.011468  ],0.9,0.0
[-0.11166311 -0.83543575  0.1448798   1.3405502 ],0.0,0.9
[-0.12837182 -0.64240396  0.1716908   1.0964817 ],0.0,0.9
[-0.1412199  -0.44990692  0.19362043  0.862211  ],0.9,0.0
[-0.15021804 -0.64706314  0.21086465  1.2089887 ],0.0,0.0
[-0.03935422  0.00704393  0.04355039 -0.02073446],0.0,0.9
[-0.03921334  0.20151514  0.0431357  -0.29936492],0.0,0.9
[-0.03518304  0.39599654  0.0371484  -0.5781377 ],0.0,0.9
[-0.02726311  0.5905787   0.02558564 -0.8588904 ],0.0,0.9
[-0.01545153  0.78534293  0.00840784 -1.1434199 ],0.9,0.0
[ 2.5532476e-04  5.9011215e-01 -1.4460562e-02 -8.4811217e-01],0.9,0.0
[ 0.01205757  0.3951904  -0.03142281 -0.5600113 ],0.0,0.9
[ 0.01996138  0.59073895 -0.04262303 -0.86242616],0.0,0.9
[ 0.03177616  0.78641456 -0.05987155 -1.1682004 ],0.9,0.0
[ 0.04750445  0.5921204  -0.08323556 -0.8948731 ],0.0,0.9
[ 0.05934685  0.7882664  -0.10113302 -1.2125164 ],0.9,0.0
[ 0.07511218  0.59458464 -0.12538335 -0.9531607 ],0.0,0.9
[ 0.08700387  0.7911502  -0.14444657 -1.2824606 ],0.9,0.0
[ 0.10282688  0.5981328  -0.17009577 -1.0382695 ],0.9,0.0
[ 0.11478954  0.40562907 -0.19086117 -0.80344844],0.9,0.0
[ 0.12290212  0.21356465 -0.20693013 -0.57635635],0.9,0.0
[ 0.12717341  0.02185194 -0.21845727 -0.35532644],0.0,0.0
[ 0.02976165  0.03353216  0.0442022  -0.04650061],0.0,0.9
[ 0.0304323   0.22799332  0.04327219 -0.3249162 ],0.0,0.9
[ 0.03499216  0.42247328  0.03677386 -0.603645  ],0.0,0.9
[ 0.04344163  0.61706215  0.02470096 -0.8845219 ],0.9,0.0
[ 0.05578287  0.42161366  0.00701052 -0.5841773 ],0.0,0.9
[ 0.06421515  0.6166367  -0.00467302 -0.87464356],0.9,0.0
[ 0.07654788  0.42157862 -0.0221659  -0.5834335 ],0.0,0.9
[ 0.08497945  0.617004   -0.03383457 -0.88301575],0.9,0.0
[ 0.09731953  0.42235744 -0.05149488 -0.60115856],0.0,0.9
[ 0.10576668  0.6181605  -0.06351805 -0.9096066 ],0.9,0.0
[ 0.11812989  0.42395306 -0.08171018 -0.63754463],0.0,0.9
[ 0.12660895  0.6201137  -0.09446108 -0.9547999 ],0.9,0.0
[ 0.13901122  0.42638057 -0.11355708 -0.6932261 ],0.9,0.0
[ 0.14753884  0.2330018  -0.1274216  -0.43834025],0.0,0.9
[ 0.15219887  0.42967525 -0.1361884  -0.76831937],0.9,0.0
[ 0.16079238  0.2366645  -0.1515548  -0.52139974],0.9,0.0
[ 0.16552566  0.04396428 -0.16198279 -0.28004935],0.0,0.9
[ 0.16640495  0.24098158 -0.16758376 -0.6191217 ],0.9,0.0
[ 0.17122458  0.04854766 -0.17996621 -0.38355392],0.0,0.9
[ 0.17219554  0.24570732 -0.18763728 -0.72714204],0.0,0.9
[ 0.17710969  0.44285935 -0.20218012 -1.0725216 ],0.9,0.0
[ 0.18596686  0.2508996  -0.22363056 -0.84948385],0.0,0.0
[ 0.02454074  0.01799615  0.01430827 -0.00119476],0.9,0.0
[ 0.02490067 -0.17732805  0.01428438  0.29596803],0.0,0.9
[0.02135411 0.01758739 0.02020374 0.00782418],0.9,0.0
[ 0.02170585 -0.1778184   0.02036022  0.30681252],0.9,0.0
[ 0.01814948 -0.37322447  0.02649647  0.6058464 ],0.9,0.0
[ 0.01068499 -0.5687067   0.0386134   0.90675586],0.0,0.9
[-0.00068914 -0.37412825  0.05674852  0.62645525],0.0,0.9
[-0.0081717  -0.17984241  0.06927762  0.35217074],0.9,0.0
[-0.01176855 -0.37587762  0.07632104  0.66586953],0.0,0.9
[-0.01928611 -0.18189552  0.08963843  0.39816   ],0.9,0.0
[-0.02292402 -0.3781672   0.09760163  0.717704  ],0.9,0.0
[-0.03048736 -0.57449466  0.11195571  1.0394429 ],0.0,0.9
[-0.04197725 -0.38102385  0.13274457  0.78389984],0.9,0.0
[-0.04959773 -0.57769585  0.14842257  1.1152248 ],0.9,0.0
[-0.06115165 -0.77442104  0.17072706  1.4505445 ],0.9,0.0
[-0.07664007 -0.97117984  0.19973795  1.7913421 ],0.9,0.0
[-0.09606367 -1.167903    0.2355648   2.1388934 ],0.0,0.0
[ 0.04483275 -0.0072046   0.01411258  0.00168554],0.0,0.9
[ 0.04468866  0.18771213  0.01414629 -0.28651148],0.9,0.0
[ 0.04844291 -0.00760867  0.00841606  0.01059928],0.9,0.0
[ 0.04829073 -0.2028503   0.00862805  0.30592564],0.9,0.0
[ 0.04423373 -0.39809415  0.01474656  0.6013171 ],0.0,0.9
[ 0.03627184 -0.20318154  0.0267729   0.31331533],0.0,0.9
[ 0.03220821 -0.00845101  0.03303921  0.02919452],0.9,0.0
[ 0.03203919 -0.20403081  0.0336231   0.33211586],0.0,0.9
[ 0.02795858 -0.00940317  0.04026542  0.05022275],0.9,0.0
[ 0.02777051 -0.20507866  0.04126987  0.3553329 ],0.0,0.9
[ 0.02366894 -0.01056706  0.04837653  0.07594384],0.0,0.9
[ 0.0234576   0.18382919  0.04989541 -0.20109224],0.9,0.0
[ 0.02713418 -0.01196954  0.04587356  0.10690351],0.0,0.9
[ 0.02689479  0.18246603  0.04801163 -0.17096093],0.9,0.0
[ 0.03054411 -0.01330905  0.04459241  0.1364733 ],0.0,0.9
[ 0.03027793  0.18114676  0.04732188 -0.14181463],0.9,0.0
[ 0.03390087 -0.01461986  0.04448559  0.165414  ],0.0,0.9
[ 0.03360847  0.17983799  0.04779387 -0.11290976],0.9,0.0
[ 0.03720523 -0.01593506  0.04553567  0.19446054],0.0,0.9
[ 0.03688653  0.17850694  0.04942488 -0.08351728],0.0,0.9
[ 0.04045667  0.37288684  0.04775454 -0.36020607],0.0,0.9
[ 0.0479144   0.5672986   0.04055042 -0.6374567 ],0.9,0.0
[ 0.05926038  0.37163532  0.02780128 -0.33228457],0.9,0.0
[ 0.06669308  0.17612892  0.02115559 -0.03096575],0.0,0.9
[ 0.07021566  0.3709412   0.02053628 -0.3168995 ],0.9,0.0
[ 0.07763448  0.17553285  0.01419829 -0.01781154],0.0,0.9
[ 0.08114514  0.37044835  0.01384206 -0.30598113],0.9,0.0
[ 0.08855411  0.1751319   0.00772243 -0.00896512],0.9,0.0
[ 0.09205674 -0.02009995  0.00754313  0.2861443 ],0.0,0.9
[ 0.09165475  0.17491361  0.01326602 -0.00415008],0.0,0.9
[ 0.09515302  0.36984283  0.01318301 -0.29261807],0.0,0.9
[ 0.10254987  0.56477433  0.00733065 -0.5811143 ],0.9,0.0
[ 0.11384536  0.36955047 -0.00429163 -0.28613108],0.9,0.0
[ 0.12123638  0.17448997 -0.01001425  0.0051952 ],0.0,0.9
[ 0.12472618  0.3697541  -0.00991035 -0.29063043],0.0,0.9
[ 0.13212125  0.565016   -0.01572296 -0.58642244],0.0,0.9
[ 0.14342158  0.7603546  -0.02745141 -0.88401645],0.9,0.0
[ 0.15862867  0.5656159  -0.04513174 -0.60008824],0.9,0.0
[ 0.16994098  0.37115344 -0.0571335  -0.3219558 ],0.0,0.9
