,0,1
[0.3003879  0.7033132  0.03603941 0.10315835],0.1,0.0
[0.31445417 0.50769377 0.03810258 0.4069902 ],0.1,0.0
[0.32460803 0.31205285 0.04624238 0.71143806],0.0,0.1
[0.33084908 0.50650495 0.06047114 0.4336621 ],0.1,0.0
[0.3409792  0.31058133 0.06914438 0.74477804],0.0,0.1
[0.34719083 0.5046844  0.08403995 0.47463143],0.1,0.0
[0.35728452 0.30848247 0.09353258 0.7925743 ],0.1,0.0
[0.36345416 0.11220945 0.10938406 1.1131555 ],0.0,0.1
[0.36569834 0.30573836 0.13164717 0.85669184],0.1,0.0
[0.37181312 0.10909206 0.148781   1.1877015 ],0.0,0.1
[0.37399495 0.30200547 0.17253503 0.94510865],0.1,0.0
[0.38003507 0.10503234 0.19143721 1.2866555 ],0.1,0.0
[ 0.38213572 -0.09193943  0.21717033  1.6326551 ],0.0,0.0
[-0.01691335 -0.01181084  0.00589343 -0.01072729],0.1,0.0
[-0.01714957 -0.20701681  0.00567889  0.28380924],0.0,0.1
[-0.02128991 -0.01197632  0.01135507 -0.0070772 ],0.0,0.1
[-0.02152943  0.18298097  0.01121353 -0.29615593],0.1,0.0
[-1.7869813e-02 -1.2299038e-02  5.2904077e-03  4.2350373e-05],0.1,0.0
[-0.01811579 -0.20749646  0.00529125  0.29438975],0.1,0.0
[-0.02226572 -0.40269345  0.01117905  0.5887368 ],0.1,0.0
[-0.03031959 -0.5979701   0.02295379  0.88492006],0.0,0.1
[-0.04227899 -0.40316725  0.04065219  0.59954053],0.0,0.1
[-0.05034234 -0.20863691  0.052643    0.31993455],0.0,0.1
[-0.05451508 -0.01430266  0.05904169  0.0443069 ],0.0,0.1
[-0.05480113  0.17992514  0.05992782 -0.22917898],0.0,0.1
[-0.05120263  0.37414178  0.05534425 -0.50237274],0.0,0.1
[-0.04371979  0.56844175  0.04529679 -0.77711356],0.1,0.0
[-0.03235096  0.37272713  0.02975452 -0.47053003],0.1,0.0
[-0.02489641  0.17719778  0.02034392 -0.1686193 ],0.1,0.0
[-0.02135246 -0.01820937  0.01697153  0.13041148],0.1,0.0
[-0.02171665 -0.21357027  0.01957976  0.4284    ],0.1,0.0
[-0.02598805 -0.40896398  0.02814776  0.72719043],0.0,0.1
[-0.03416733 -0.21424225  0.04269157  0.44349793],0.0,0.1
[-0.03845218 -0.01974955  0.05156153  0.16457221],0.0,0.1
[-0.03884717  0.17459783  0.05485298 -0.11140906],0.1,0.0
[-0.03535521 -0.02126547  0.0526248   0.1980627 ],0.0,0.1
[-0.03578052  0.17306583  0.05658605 -0.07756615],0.1,0.0
[-0.0323192  -0.02281974  0.05503473  0.23241933],0.1,0.0
[-0.0327756  -0.21868312  0.05968311  0.54194164],0.0,0.1
[-0.03714926 -0.02444855  0.07052194  0.26864496],0.0,0.1
[-0.03763823  0.16959983  0.07589484 -0.00098785],0.1,0.0
[-0.03424624 -0.02652389  0.07587509  0.31464255],0.1,0.0
[-0.03477671 -0.22264005  0.08216794  0.6302563 ],0.0,0.1
[-0.03922952 -0.02875498  0.09477306  0.3645401 ],0.0,0.1
[-0.03980462  0.16490129  0.10206386  0.10318086],0.0,0.1
[-0.03650659  0.3584237   0.10412748 -0.15563741],0.0,0.1
[-0.02933811  0.5519126   0.10101473 -0.41374055],0.1,0.0
[-0.01829986  0.35551476  0.09273992 -0.0909977 ],0.0,0.1
[-0.01118957  0.5491935   0.09091997 -0.3530409 ],0.1,0.0
[-2.0569774e-04  3.5290423e-01  8.3859153e-02 -3.3129487e-02],0.1,0.0
[0.00685239 0.15668608 0.08319656 0.28478917],0.0,0.1
[0.00998611 0.350529   0.08889234 0.01946208],0.0,0.1
[ 0.01699669  0.5442711   0.08928159 -0.24390373],0.0,0.1
[ 0.02788211  0.7380119   0.08440351 -0.5071435 ],0.1,0.0
[ 0.04264235  0.5418084   0.07426064 -0.18910076],0.1,0.0
[0.05347852 0.34570694 0.07047863 0.12605332],0.1,0.0
[0.06039266 0.1496498  0.07299969 0.4401125 ],0.1,0.0
[ 0.06338565 -0.04642526  0.08180194  0.75488466],0.1,0.0
[ 0.06245715 -0.2425739   0.09689964  1.0721467 ],0.0,0.1
[ 0.05760567 -0.04885712  0.11834257  0.8113786 ],0.0,0.1
[0.05662853 0.14446208 0.13457014 0.55813956],0.0,0.1
[0.05951777 0.3374639  0.14573294 0.3106985 ],0.1,0.0
[0.06626704 0.14059882 0.1519469  0.64555985],0.1,0.0
[ 0.06907902 -0.0562773   0.1648581   0.9819722 ],0.0,0.1
[0.06795347 0.13629784 0.18449755 0.745275  ],0.0,0.1
[0.07067943 0.32845965 0.19940305 0.51585925],0.1,0.0
[0.07724863 0.13117103 0.20972022 0.86416507],0.0,0.0
[0.01439044 0.01136764 0.00715625 0.022919  ],0.0,0.1
[ 0.01461779  0.20638624  0.00761463 -0.26749748],0.0,0.1
[ 0.01874552  0.4013987   0.00226468 -0.557769  ],0.0,0.1
[ 0.02677349  0.5964888  -0.0088907  -0.8497376 ],0.0,0.1
[ 0.03870327  0.7917308  -0.02588545 -1.1452029 ],0.0,0.1
[ 0.05453788  0.9871812  -0.04878951 -1.4458897 ],0.0,0.1
[ 0.07428151  1.1828682  -0.0777073  -1.7534093 ],0.1,0.0
[ 0.09793887  0.988709   -0.11277549 -1.4858723 ],0.0,0.1
[ 0.11771305  1.1850103  -0.14249294 -1.8115395 ],0.1,0.0
[ 0.14141326  0.99173486 -0.17872372 -1.566316  ],0.1,0.0
[ 0.16124795  0.7991417  -0.21005005 -1.3342934 ],0.0,0.0
[-0.01059407 -0.018109   -0.00147957  0.00919494],0.0,0.1
[-0.01095625  0.17703414 -0.00129567 -0.28395444],0.0,0.1
[-0.00741557  0.37217456 -0.00697476 -0.57704574],0.0,0.1
[ 2.7925093e-05  5.6739354e-01 -1.8515671e-02 -8.7191772e-01],0.0,0.1
[ 0.0113758   0.76276237 -0.03595402 -1.1703639 ],0.1,0.0
[ 0.02663104  0.56812596 -0.05936131 -0.88916624],0.1,0.0
[ 0.03799356  0.37385762 -0.07714463 -0.61571896],0.1,0.0
[ 0.04547071  0.17989343 -0.08945901 -0.34829605],0.1,0.0
[ 0.04906859 -0.01384979 -0.09642493 -0.0851092 ],0.0,0.1
[ 0.04879159  0.18251261 -0.09812711 -0.4065896 ],0.0,0.1
[ 0.05244184  0.37887913 -0.10625891 -0.7285255 ],0.0,0.1
[ 0.06001942  0.57529694 -0.12082942 -1.0526719 ],0.1,0.0
[ 0.07152537  0.3819663  -0.14188285 -0.8002277 ],0.0,0.1
[ 0.07916469  0.5787196  -0.1578874  -1.1339658 ],0.1,0.0
[ 0.09073908  0.385976   -0.18056673 -0.89467275],0.0,0.1
[ 0.0984586   0.58302635 -0.19846018 -1.2382414 ],0.1,0.0
[ 0.11011913  0.3909279  -0.22322501 -1.0137148 ],0.0,0.0
[ 0.04982477  0.00556187  0.0189735  -0.03030077],0.0,0.1
[ 0.04993601  0.20040666  0.01836748 -0.31693748],0.1,0.0
[ 0.05394414  0.00502797  0.01202873 -0.01851914],0.1,0.0
[ 0.0540447  -0.1902644   0.01165835  0.27793458],0.0,0.1
[ 0.05023941  0.00468931  0.01721704 -0.01104863],0.0,0.1
[ 0.0503332   0.19956017  0.01699607 -0.29825002],0.0,0.1
[ 0.0543244   0.39443576  0.01103107 -0.5855246 ],0.0,0.1
[ 6.2213119e-02  5.8940148e-01 -6.7942211e-04 -8.7471235e-01],0.0,0.1
[ 0.07400115  0.78453267 -0.01817367 -1.1676087 ],0.0,0.1
[ 0.0896918   0.9798863  -0.04152584 -1.4659336 ],0.1,0.0
[ 0.10928953  0.78529674 -0.07084452 -1.1865059 ],0.1,0.0
[ 0.12499546  0.5911613  -0.09457464 -0.9168442 ],0.0,0.1
[ 0.13681869  0.78742605 -0.11291152 -1.2376891 ],0.0,0.1
[ 0.15256721  0.9838028  -0.1376653  -1.5635041 ],0.0,0.1
[ 0.17224327  1.1802762  -0.16893539 -1.8957719 ],0.0,0.1
[ 0.1958488   1.3767791  -0.20685083 -2.2357612 ],0.0,0.1
[ 0.22338437  1.573176   -0.25156605 -2.5844579 ],0.0,0.0
[ 0.03982244 -0.04864325 -0.03936315  0.01175593],0.0,0.1
[ 0.03884958  0.14702047 -0.03912803 -0.2930821 ],0.1,0.0
[ 0.04178999 -0.0475224  -0.04498967 -0.01299184],0.1,0.0
[ 0.04083954 -0.24197122 -0.04524951  0.26516378],0.1,0.0
[ 0.03600012 -0.4364191  -0.03994623  0.5432382 ],0.0,0.1
[ 0.02727173 -0.24075921 -0.02908147  0.23824145],0.1,0.0
[ 0.02245655 -0.4354539  -0.02431664  0.5216112 ],0.0,0.1
[ 0.01374747 -0.23999825 -0.01388441  0.22136606],0.1,0.0
[ 0.00894751 -0.43491903 -0.00945709  0.5096371 ],0.0,0.1
[ 0.00024913 -0.23966512  0.00073565  0.21398905],0.0,0.1
[-0.00454418 -0.0445537   0.00501543 -0.07846173],0.0,0.1
[-0.00543525  0.15049599  0.0034462  -0.36955807],0.1,0.0
[-0.00242533 -0.04467475 -0.00394497 -0.0757905 ],0.1,0.0
[-0.00331882 -0.23973992 -0.00546078  0.21564516],0.1,0.0
[-0.00811362 -0.43478337 -0.00114787  0.50660056],0.0,0.1
[-0.01680929 -0.23964527  0.00898414  0.2135561 ],0.0,0.1
[-0.0216022  -0.04465292  0.01325526 -0.07627934],0.1,0.0
[-0.02249525 -0.23996235  0.01172967  0.22055602],0.1,0.0
[-0.0272945  -0.43524998  0.01614079  0.51691574],0.1,0.0
[-0.0359995  -0.63059545  0.02647911  0.814641  ],0.1,0.0
[-0.04861141 -0.82606983  0.04277193  1.1155337 ],0.0,0.1
[-0.0651328  -0.63153464  0.0650826   0.8365689 ],0.1,0.0
[-0.0777635  -0.8274823   0.08181398  1.1489888 ],0.1,0.0
[-0.09431314 -1.0235713   0.10479376  1.466165  ],0.0,0.1
[-0.11478457 -0.8298769   0.13411705  1.2079704 ],0.1,0.0
[-0.13138211 -1.0264518   0.15827647  1.539497  ],0.1,0.0
[-0.15191114 -1.2230841   0.18906641  1.877098  ],0.1,0.0
[-0.17637283 -1.4196991   0.22660837  2.22202   ],0.0,0.0
[-0.03410784 -0.04668535 -0.04555591 -0.01886139],0.1,0.0
[-0.03504154 -0.24112538 -0.04593314  0.25910723],0.0,0.1
[-0.03986405 -0.04537881 -0.04075099 -0.04770251],0.1,0.0
[-0.04077163 -0.23989345 -0.04170504  0.23184974],0.1,0.0
[-0.0455695  -0.43439543 -0.03706805  0.5110913 ],0.0,0.1
[-0.05425741 -0.23877145 -0.02684622  0.20696141],0.1,0.0
[-0.05903284 -0.43349943 -0.02270699  0.49105626],0.0,0.1
[-0.06770282 -0.23806466 -0.01288587  0.1913044 ],0.1,0.0
[-0.07246412 -0.4329999  -0.00905978  0.47989467],0.0,0.1
[-0.08112412 -0.23775125  0.00053811  0.18437016],0.1,0.0
[-0.08587914 -0.4328809   0.00422552  0.4772228 ],0.1,0.0
[-0.09453676 -0.62806225  0.01376997  0.7712345 ],0.1,0.0
[-0.10709801 -0.82337093  0.02919466  1.068218  ],0.0,0.1
[-0.12356542 -0.6286471   0.05055903  0.78483874],0.1,0.0
[-0.13613836 -0.82442594  0.0662558   1.0929898 ],0.0,0.1
[-0.15262689 -0.63023657  0.0881156   0.8218097 ],0.1,0.0
[-0.16523162 -0.82644653  0.10455179  1.1408553 ],0.1,0.0
[-0.18176055 -1.022768    0.1273689   1.4644117 ],0.0,0.1
[-0.20221591 -0.82941556  0.15665713  1.2140777 ],0.1,0.0
[-0.21880421 -1.0261728   0.18093869  1.5514685 ],0.0,0.1
[-0.23932767 -0.8336232   0.21196805  1.3202653 ],0.0,0.0
[ 0.01148053  0.00782248 -0.02845376 -0.01933199],0.1,0.0
[ 0.01163698 -0.1868801  -0.0288404   0.2642394 ],0.0,0.1
[ 0.00789938  0.00864137 -0.02355561 -0.03739876],0.0,0.1
[ 0.0080722   0.20409305 -0.02430359 -0.33741966],0.1,0.0
[ 0.01215407  0.00932523 -0.03105198 -0.05249876],0.1,0.0
[ 0.01234057 -0.18533802 -0.03210196  0.23022756],0.1,0.0
[ 0.00863381 -0.37998688 -0.02749741  0.5126141 ],0.1,0.0
[ 0.00103407 -0.57471097 -0.01724513  0.7965065 ],0.0,0.1
[-0.01046015 -0.37935668 -0.00131499  0.49844885],0.0,0.1
[-0.01804728 -0.1842162   0.00865398  0.2053518 ],0.0,0.1
[-0.02173161  0.01078093  0.01276102 -0.08458871],0.1,0.0
[-0.02151599 -0.1845216   0.01106925  0.21209286],0.0,0.1
[-0.02520642  0.01044036  0.0153111  -0.07707786],0.1,0.0
[-0.02499761 -0.1848977   0.01376955  0.22039618],0.0,0.1
[-0.02869556  0.01002475  0.01817747 -0.06791165],0.0,0.1
[-0.02849507  0.20488143  0.01681924 -0.35480452],0.0,0.1
[-0.02439744  0.39976025  0.00972315 -0.64213675],0.0,0.1
[-0.01640224  0.59474534 -0.00311959 -0.931742  ],0.0,0.1
[-0.00450733  0.78990924 -0.02175443 -1.2254037 ],0.0,0.1
[ 0.01129085  0.9853045  -0.0462625  -1.5248224 ],0.0,0.1
[ 0.03099694  1.1809534  -0.07675895 -1.8315781 ],0.1,0.0
[ 0.05461601  0.98676056 -0.11339051 -1.5636915 ],0.1,0.0
[ 0.07435122  0.79316235 -0.14466435 -1.3084245 ],0.1,0.0
[ 0.09021447  0.60013896 -0.17083283 -1.064297  ],0.1,0.0
[ 0.10221725  0.40763885 -0.19211878 -0.8297309 ],0.0,0.1
[ 0.11037003  0.60479456 -0.2087134  -1.1761596 ],0.1,0.0
[ 0.12246592  0.4129029  -0.23223658 -0.9554859 ],0.0,0.0
[0.03004902 0.012058   0.02683287 0.02796024],0.0,0.1
[ 0.03029018  0.20678508  0.02739208 -0.2561373 ],0.1,0.0
[0.03442588 0.01128296 0.02226933 0.04505811],0.1,0.0
[ 0.03465154 -0.18415113  0.0231705   0.3446832 ],0.0,0.1
[0.03096852 0.01063368 0.03006416 0.05939593],0.1,0.0
[ 0.03118119 -0.18490614  0.03125208  0.36141065],0.1,0.0
[ 0.02748307 -0.38045806  0.03848029  0.6637819 ],0.1,0.0
[ 0.01987391 -0.5760936   0.05175593  0.9683284 ],0.1,0.0
[ 0.00835203 -0.7718708   0.0711225   1.2768104 ],0.1,0.0
[-0.00708538 -0.9678239   0.09665871  1.5908893 ],0.0,0.1
[-0.02644186 -0.77397335  0.12847649  1.3298442 ],0.1,0.0
[-0.04192133 -0.9704606   0.15507337  1.6598142 ],0.1,0.0
[-0.06133054 -1.1670128   0.18826966  1.9965138 ],0.0,0.1
[-0.0846708  -0.9742937   0.22819994  1.7675681 ],0.0,0.0
[-0.02971896 -0.02158463  0.0393336   0.04841403],0.0,0.1
[-0.03015065  0.17295188  0.04030189 -0.23160394],0.0,0.1
[-0.02669161  0.36747548  0.03566981 -0.5113068 ],0.1,0.0
[-0.0193421   0.1718697   0.02544367 -0.20760012],0.0,0.1
[-0.01590471  0.36661875  0.02129167 -0.49214953],0.0,0.1
[-0.00857233  0.56143403  0.01144868 -0.7780469 ],0.0,0.1
[ 0.00265635  0.75639665 -0.00411226 -1.0671059 ],0.1,0.0
[ 0.01778428  0.56132936 -0.02545438 -0.7757164 ],0.1,0.0
[ 0.02901087  0.3665666  -0.04096871 -0.4911497 ],0.0,0.1
[ 0.0363422  0.5622418 -0.0507917 -0.7964576],0.1,0.0
[ 0.04758704  0.36785227 -0.06672085 -0.5201757 ],0.0,0.1
[ 0.05494408  0.5638469  -0.07712436 -0.83311486],0.0,0.1
[ 0.06622102  0.7599332  -0.09378666 -1.1490221 ],0.0,0.1
[ 0.08141968  0.95614576 -0.11676711 -1.4695804 ],0.0,0.1
[ 0.1005426   1.1524867  -0.14615871 -1.7963378 ],0.0,0.1
[ 0.12359233  1.3489118  -0.18208547 -2.1306517 ],0.1,0.0
[ 0.15057057  1.1560047  -0.2246985  -1.8993126 ],0.0,0.0
[ 0.04225958 -0.04800416 -0.02062192  0.01413841],0.0,0.1
[ 0.0412995   0.14740737 -0.02033915 -0.284979  ],0.1,0.0
[ 0.04424764 -0.04741868 -0.02603873  0.00122036],0.0,0.1
[ 0.04329927  0.14806683 -0.02601432 -0.29956305],0.0,0.1
[ 0.04626061  0.34354976 -0.03200559 -0.60033554],0.0,0.1
[ 0.0531316   0.53910446 -0.0440123  -0.9029255 ],0.0,0.1
[ 0.06391369  0.73479414 -0.06207081 -1.2091111 ],0.1,0.0
[ 0.07860957  0.5405263  -0.08625302 -0.9365076 ],0.0,0.1
[ 0.0894201   0.73669887 -0.10498318 -1.2549995 ],0.0,0.1
[ 0.10415407  0.93299663 -0.13008317 -1.5786334 ],0.0,0.1
[ 0.12281401  1.129406   -0.16165584 -1.908895  ],0.0,0.1
[ 0.14540213  1.3258616  -0.19983374 -2.2470565 ],0.1,0.0
[ 0.17191936  1.1331078  -0.24477486 -2.0220404 ],0.0,0.0
[-0.03092726 -0.0319584   0.04639665 -0.00238004],0.0,0.1
[-0.03156643  0.16246851  0.04634905 -0.28007084],0.1,0.0
[-0.02831705 -0.03328292  0.04074763  0.02686271],0.1,0.0
[-0.02898271 -0.2289648   0.04128489  0.3321184 ],0.1,0.0
[-0.03356201 -0.42464936  0.04792725  0.6375294 ],0.1,0.0
[-0.042055   -0.62040573  0.06067784  0.94491196],0.1,0.0
[-0.05446311 -0.8162902   0.07957608  1.2560264 ],0.0,0.1
[-0.07078891 -0.6222721   0.10469661  0.9892907 ],0.0,0.1
[-0.08323435 -0.42869556  0.12448242  0.7312405 ],0.0,0.1
[-0.09180827 -0.23549365  0.13910723  0.4801835 ],0.0,0.1
[-0.09651814 -0.04258125  0.1487109   0.23437594],0.1,0.0
[-0.09736977 -0.23948042  0.15339842  0.5700249 ],0.1,0.0
[-0.10215937 -0.43638316  0.16479892  0.90683335],0.1,0.0
[-0.11088704 -0.6333066   0.18293558  1.2464483 ],0.0,0.1
[-0.12355317 -0.44094014  0.20786455  1.016197  ],0.0,0.1
[-0.13237198 -0.24910404  0.22818848  0.7953101 ],0.0,0.0
[-0.02699001  0.03395387  0.04875468  0.003181  ],0.1,0.0
[-0.02631093 -0.16183217  0.04881831  0.31083927],0.0,0.1
[-0.02954758  0.0325615   0.05503509  0.03394306],0.0,0.1
[-0.02889634  0.2268528   0.05571395 -0.2408805 ],0.0,0.1
[-0.02435929  0.42113647  0.05089634 -0.51548237],0.1,0.0
[-0.01593656  0.22533612  0.04058669 -0.20720512],0.0,0.1
[-0.01142984  0.4198549   0.03644259 -0.48681378],0.1,0.0
[-0.00303274  0.22423819  0.02670632 -0.1828718 ],0.0,0.1
[ 0.00145202  0.41896802  0.02304888 -0.4670117 ],0.1,0.0
[ 0.00983138  0.22352815  0.01370865 -0.16715394],0.0,0.1
[ 0.01430195  0.41845122  0.01036557 -0.45548084],0.1,0.0
[ 0.02267097  0.22318424  0.00125595 -0.15954871],0.1,0.0
[ 0.02713466  0.02804434 -0.00193502  0.13353017],0.1,0.0
[ 0.02769554 -0.16704984  0.00073558  0.425602  ],0.1,0.0
[ 0.02435455 -0.3621822   0.00924762  0.7185167 ],0.0,0.1
[ 0.0171109  -0.16718943  0.02361795  0.42875883],0.0,0.1
[0.01376711 0.02759021 0.03219313 0.14361387],0.1,0.0
[ 0.01431892 -0.16797765  0.03506541  0.44627678],0.1,0.0
[ 0.01095937 -0.36357766  0.04399094  0.7498036 ],0.1,0.0
[ 0.00368781 -0.5592779   0.05898701  1.055999  ],0.1,0.0
[-0.00749775 -0.7551299   0.080107    1.3665982 ],0.0,0.1
[-0.02260034 -0.561097    0.10743896  1.1000086 ],0.1,0.0
[-0.03382228 -0.7574561   0.12943913  1.4243753 ],0.0,0.1
[-0.04897141 -0.56415004  0.15792663  1.1747907 ],0.1,0.0
[-0.06025441 -0.76093155  0.18142246  1.5125273 ],0.1,0.0
[-0.07547304 -0.95772713  0.211673    1.8559222 ],0.0,0.0
[-0.0159807   0.00394681 -0.03591348  0.018855  ],0.0,0.1
[-0.01590177  0.1995649  -0.03553638 -0.28493923],0.1,0.0
[-0.01191047  0.00496733 -0.04123517 -0.00367265],0.1,0.0
[-0.01181112 -0.18953973 -0.04130862  0.27572024],0.0,0.1
[-0.01560192  0.00614649 -0.03579422 -0.02969998],0.0,0.1
[-0.01547899  0.20176297 -0.03638822 -0.333458  ],0.1,0.0
[-0.01144373  0.00717732 -0.04305738 -0.05246853],0.1,0.0
[-0.01130018 -0.18730164 -0.04410675  0.22632457],0.0,0.1
[-0.01504622  0.00842201 -0.03958026 -0.07993854],0.1,0.0
[-0.01487777 -0.18611085 -0.04117903  0.19999866],0.1,0.0
[-0.01859999 -0.3806204  -0.03717905  0.4794124 ],0.1,0.0
[-0.0262124  -0.5751983  -0.02759081  0.7601495 ],0.1,0.0
[-0.03771637 -0.76992947 -0.01238782  1.0440243 ],0.0,0.1
[-0.05311495 -0.5746452   0.00849267  0.74747854],0.0,0.1
[-0.06460786 -0.37964147  0.02344224  0.4574803 ],0.0,0.1
[-0.07220069 -0.18485865  0.03259185  0.17227772],0.0,0.1
[-0.07589786  0.00978204  0.0360374  -0.10994796],0.0,0.1
[-0.07570222  0.20436956  0.03383844 -0.391047  ],0.1,0.0
[-0.07161483  0.00878411  0.0260175  -0.08789019],0.0,0.1
[-0.07143915  0.20352365  0.0242597  -0.37225237],0.1,0.0
[-0.06736868  0.00806561  0.01681465 -0.07201992],0.0,0.1
[-0.06720737  0.20294252  0.01537425 -0.35935068],0.1,0.0
[-0.06314851  0.00760543  0.00818724 -0.06185982],0.0,0.1
[-0.0629964   0.20260903  0.00695004 -0.3519484 ],0.1,0.0
[-5.8944225e-02  7.3889466e-03 -8.8924229e-05 -5.7082050e-02],0.1,0.0
[-0.05879644 -0.18773173 -0.00123057  0.23557281],0.0,0.1
[-0.06255108  0.00740778  0.00348089 -0.05749801],0.1,0.0
[-0.06240292 -0.1877639   0.00233093  0.23628113],0.1,0.0
[-0.06615821 -0.38291907  0.00705655  0.5296984 ],0.0,0.1
[-0.07381658 -0.1878971   0.01765052  0.23924732],0.0,0.1
[-0.07757453  0.00696831  0.02243547 -0.04781629],0.0,0.1
[-0.07743516  0.20176148  0.02147914 -0.33333704],0.1,0.0
[-0.07339993  0.00634051  0.0148124  -0.03395882],0.1,0.0
[-0.07327312 -0.18899068  0.01413322  0.26336053],0.1,0.0
[-0.07705294 -0.3843115   0.01940043  0.5604675 ],0.1,0.0
[-0.08473916 -0.5797003   0.03060978  0.85919887],0.1,0.0
[-0.09633317 -0.7752255   0.04779376  1.1613473 ],0.0,0.1
[-0.11183768 -0.58075756  0.07102071  0.8840244 ],0.1,0.0
[-0.12345283 -0.7767683   0.0887012   1.1981618 ],0.0,0.1
[-0.1389882  -0.58289903  0.11266443  0.9345452 ],0.1,0.0
[-0.15064618 -0.77934563  0.13135533  1.2604003 ],0.0,0.1
[-0.16623309 -0.5861255   0.15656334  1.0115743 ],0.0,0.1
[-0.1779556  -0.39339954  0.17679483  0.77186304],0.0,0.1
[-0.18582359 -0.20109361  0.19223209  0.5396079 ],0.0,0.1
[-0.18984546 -0.00911957  0.20302425  0.31311977],0.0,0.1
[-0.19002785  0.18261896  0.20928665  0.09069899],0.1,0.0
[-0.18637547 -0.0147924   0.21110062  0.44143665],0.0,0.0
[0.03855448 0.04775071 0.00403928 0.00861308],0.1,0.0
[ 0.03950949 -0.14742893  0.00421154  0.30256772],0.1,0.0
[ 0.03656091 -0.34261066  0.01026289  0.59657586],0.1,0.0
[ 0.0297087  -0.5378747   0.02219441  0.89247376],0.1,0.0
[ 0.01895121 -0.73329055  0.04004389  1.19205   ],0.1,0.0
[ 0.00428539 -0.92890775  0.06388488  1.4970104 ],0.1,0.0
[-0.01429276 -1.1247455   0.09382509  1.808937  ],0.0,0.1
[-0.03678767 -0.93078667  0.13000384  1.5468225 ],0.0,0.1
[-0.0554034  -0.7374434   0.16094029  1.2973685 ],0.1,0.0
[-0.07015227 -0.93420094  0.18688765  1.6358033 ],0.0,0.1
[-0.08883629 -0.7416985   0.21960372  1.4067032 ],0.0,0.0
[-0.01290435  0.03867013  0.0131443   0.02967707],0.1,0.0
[-0.01213095 -0.15663783  0.01373784  0.326478  ],0.1,0.0
[-0.01526371 -0.35195264  0.0202674   0.62346137],0.1,0.0
[-0.02230276 -0.54735166  0.03273663  0.9224579 ],0.0,0.1
[-0.03324979 -0.3526869   0.05118578  0.64024013],0.0,0.1
[-0.04030353 -0.15831454  0.06399059  0.36410543],0.0,0.1
[-0.04346982  0.03584237  0.07127269  0.09226653],0.1,0.0
[-0.04275297 -0.16022493  0.07311802  0.40655726],0.1,0.0
[-0.04595747 -0.35630342  0.08124917  0.72136664],0.1,0.0
[-0.05308354 -0.55244976  0.0956765   1.0384766 ],0.0,0.1
[-0.06413253 -0.35872042  0.11644603  0.7772976 ],0.1,0.0
[-0.07130694 -0.55523473  0.13199198  1.1042306 ],0.0,0.1
[-0.08241164 -0.3620721   0.15407659  0.8557    ],0.1,0.0
[-0.08965308 -0.5589201   0.1711906   1.1925936 ],0.0,0.1
[-0.10083149 -0.366378    0.19504248  0.9580868 ],0.0,0.1
[-0.10815904 -0.1743371   0.2142042   0.7324668 ],0.0,0.0
[ 0.03003003 -0.00013237 -0.03639444  0.04627278],0.1,0.0
[ 0.03002738 -0.19471405 -0.03546898  0.32725444],0.1,0.0
[ 0.0261331  -0.38931355 -0.0289239   0.6085444 ],0.0,0.1
[ 0.01834683 -0.19379945 -0.01675301  0.30689344],0.1,0.0
[ 0.01447084 -0.38867873 -0.01061514  0.59424615],0.1,0.0
[ 0.00669726 -0.58365047  0.00126979  0.88356656],0.0,0.1
[-0.00497575 -0.3885458   0.01894112  0.5912831 ],0.0,0.1
[-0.01274666 -0.19369408  0.03076678  0.3046263 ],0.0,0.1
[-0.01662054  0.00097621  0.0368593   0.02180306],0.0,0.1
[-0.01660102  0.19555071  0.03729537 -0.25902626],0.0,0.1
[-0.01269     0.39012092  0.03211484 -0.53971636],0.0,0.1
[-0.00488759  0.58477706  0.02132051 -0.8221099 ],0.1,0.0
[ 0.00680795  0.38937     0.00487832 -0.5227981 ],0.1,0.0
[ 0.01459535  0.19417971 -0.00557765 -0.22858196],0.0,0.1
[ 0.01847895  0.38938093 -0.01014928 -0.5230191 ],0.1,0.0
[ 0.02626657  0.19440329 -0.02060967 -0.23355149],0.1,0.0
[ 0.03015463 -0.00041822 -0.0252807   0.0525599 ],0.0,0.1
[ 0.03014627  0.19505693 -0.0242295  -0.24799086],0.0,0.1
[ 0.03404741  0.3905164  -0.02918931 -0.54821676],0.1,0.0
[ 0.04185773  0.1958164  -0.04015365 -0.26487163],0.1,0.0
[ 0.04577406  0.00128988 -0.04545108  0.01488096],0.0,0.1
[ 0.04579986  0.19703318 -0.04515346 -0.29178882],0.1,0.0
[ 0.04974052  0.00258316 -0.05098924 -0.01368166],0.0,0.1
[ 0.04979219  0.19839787 -0.05126287 -0.32200634],0.0,0.1
[ 0.05376014  0.39421093 -0.057703   -0.6304048 ],0.1,0.0
[ 0.06164436  0.19993961 -0.07031109 -0.35643804],0.1,0.0
[ 0.06564315  0.00588407 -0.07743985 -0.08672838],0.1,0.0
[ 0.06576084 -0.18804736 -0.07917442  0.18055238],0.1,0.0
[ 0.06199989 -0.38195235 -0.07556337  0.44724572],0.0,0.1
[ 0.05436084 -0.18584733 -0.06661846  0.1317331 ],0.1,0.0
[ 0.0506439  -0.37995487 -0.0639838   0.40267724],0.1,0.0
[ 0.0430448  -0.5741137  -0.05593025  0.6745212 ],0.0,0.1
[ 0.03156253 -0.37826094 -0.04243983  0.36476642],0.0,0.1
